Date,Number of dates,length
1909-06-20,41,27510
1909-06-21,60,27138
1909-06-22,50,27902
1909-06-23,32,35750
1909-06-24,68,39811
1909-06-25,47,36788
1909-06-26,69,28403
1909-06-27,68,37049
1909-06-28,50,26526
1909-06-29,44,29304
1909-06-30,56,36398
1909-07-01,72,28839
1909-07-02,54,27166
1909-07-03,37,26632
1909-07-04,44,37116
1909-07-05,43,25749
1909-07-06,33,29357
1909-07-07,44,33303
1909-07-08,45,28311
1909-07-09,37,29209
1909-07-10,84,28993
1909-07-11,31,27975
1909-07-12,66,26430
1909-07-13,29,37868
1909-07-14,63,25605
1909-07-15,57,28505
1909-07-16,45,28544
1909-07-17,51,27341
1909-07-18,41,28115
1909-07-19,37,26864
1909-07-20,50,28818
1909-07-21,55,26179
1909-07-22,37,28400
1909-07-23,42,27324
1909-07-24,37,27440
1909-07-25,42,24766
1909-07-26,35,29041
1909-07-27,68,29396
1909-07-28,44,26712
1909-07-29,53,29313
1909-07-30,38,27443
1909-07-31,22,28730
1909-08-01,42,28702
1909-08-02,41,27905
1909-08-03,56,29324
1909-08-04,56,24959
1909-08-05,53,29592
1909-08-06,55,27435
1909-08-07,61,29727
1909-08-08,56,28599
1909-08-09,36,28265
1909-08-10,48,30550
1909-08-11,42,26867
1909-08-12,96,29907
1909-08-13,45,28226
1909-08-14,59,30148
1909-08-15,52,28840
1909-08-16,31,26596
1909-08-17,32,30352
1909-08-18,32,25875
1909-08-19,40,29428
1909-08-20,57,27619
1909-08-21,49,29549
1909-08-22,66,29306
1909-08-23,36,27754
1909-08-24,35,30015
1909-08-25,45,26682
1909-08-26,33,29231
1909-08-27,55,29090
1909-08-28,39,29667
1909-08-29,57,29840
1909-08-30,54,26763
1909-08-31,27,29346
1909-09-01,35,25993
1909-09-02,58,29486
1909-09-03,55,27821
1909-09-04,47,29513
1909-09-05,35,29269
1909-09-06,48,28838
1909-09-07,59,29588
1909-09-08,52,26741
1909-09-09,43,30000
1909-09-10,76,28027
1909-09-11,61,29339
1909-09-12,73,27021
1909-09-13,45,28071
1909-09-14,52,29621
1909-09-15,30,25998
1909-09-16,66,30570
1909-09-17,49,27699
1909-09-18,28,29847
1909-09-19,48,26046
1909-09-20,49,28272
1909-09-21,42,30405
1909-09-22,36,25534
1909-09-23,78,29263
1909-09-24,42,28844
1909-09-25,56,28313
1909-09-26,45,38300
1909-09-27,53,28051
1909-09-28,39,29484
1909-09-29,43,34932
1909-09-30,39,39026
1909-10-01,48,27893
1909-10-02,63,26881
1909-10-03,41,24922
1909-10-04,50,27446
1909-10-05,54,27929
1909-10-06,66,35936
1909-10-07,80,29514
1909-10-08,39,37587
1909-10-09,69,30363
1909-10-10,41,28073
1909-10-11,46,27773
1909-10-12,69,29004
1909-10-13,49,29498
1909-10-14,35,37958
1909-10-15,46,37933
1909-10-16,87,27870
1909-10-17,58,28775
1909-10-18,51,26323
1909-10-19,39,28866
1909-10-20,33,34920
1909-10-21,74,29424
1909-10-22,31,36479
1909-10-23,38,29993
1909-10-24,65,25740
1909-10-25,42,26347
1909-10-26,89,39746
1909-10-27,42,34154
1909-10-28,88,28269
1909-10-29,73,37929
1909-10-30,44,27991
1909-10-31,1,1195
1909-11-01,44,27145
1909-11-02,34,31035
1909-11-03,69,37562
1909-11-04,45,38000
1909-11-05,44,37755
1909-11-06,40,39359
1909-11-07,111,35831
1909-11-08,31,25322
1909-11-09,59,38138
1909-11-10,41,35438
1909-11-11,68,38504
1909-11-12,37,37333
1909-11-13,70,40122
1909-11-14,66,37226
1909-11-15,60,26272
1909-11-16,42,40115
1909-11-17,66,32957
1909-11-18,63,27882
1909-11-19,51,38346
1909-11-20,70,27728
1909-11-22,49,26107
1909-11-23,46,28681
1909-11-24,42,38537
1909-11-25,91,36169
1909-11-26,26,16062
1909-11-27,74,38623
1909-11-28,43,35459
1909-11-29,45,26173
1909-11-30,36,38665
1909-12-01,43,34999
1909-12-02,70,38202
1909-12-03,25,40138
1909-12-04,65,28612
1909-12-05,91,35661
1909-12-06,45,26893
1909-12-07,48,37729
1909-12-08,38,35743
1909-12-09,59,36951
1909-12-10,40,39733
1909-12-11,66,28449
1909-12-12,54,34345
1909-12-13,31,26492
1909-12-14,41,38722
1909-12-15,64,33557
1909-12-16,59,37329
1909-12-17,53,36092
1909-12-18,51,36920
1909-12-19,53,38063
1909-12-20,49,24213
1909-12-21,65,37812
1909-12-22,43,38639
1909-12-23,57,34848
1909-12-24,54,37512
1909-12-25,57,28417
1909-12-26,35,28453
1909-12-27,94,26186
1909-12-28,37,28653
1909-12-29,46,35644
1909-12-30,66,27010
1909-12-31,48,38388
1910-01-01,46,27061
1910-01-02,53,29497
1910-01-03,44,28066
1910-01-04,46,27072
1910-01-05,43,37225
1910-01-06,42,26346
1910-01-07,45,28672
1910-01-08,47,36525
1910-01-09,34,26928
1910-01-10,51,27824
1910-01-11,60,38692
1910-01-12,54,35773
1910-01-13,49,38248
1910-01-14,53,35812
1910-01-15,63,25383
1910-01-16,35,32732
1910-01-17,55,27226
1910-01-18,57,38153
1910-01-19,100,34591
1910-01-20,62,25573
1910-01-21,60,35302
1910-01-22,58,39096
1910-01-23,84,35131
1910-01-24,65,26866
1910-01-25,60,38575
1910-01-26,69,35128
1910-01-27,13,14238
1910-01-28,47,37310
1910-01-29,65,37202
1910-01-30,41,25732
1910-01-31,64,26605
1910-02-01,67,27426
1910-02-02,37,26582
1910-02-03,56,33279
1910-02-04,50,26559
1910-02-05,58,27566
1910-02-06,72,26979
1910-02-07,51,26290
1910-02-08,44,32942
1910-02-09,61,33802
1910-02-10,8,13326
1910-02-11,30,35630
1910-02-12,29,36438
1910-02-13,35,26919
1910-02-14,43,26928
1910-02-15,46,36519
1910-02-16,34,33430
1910-02-17,74,36350
1910-02-18,50,36101
1910-02-19,66,35859
1910-02-20,57,34109
1910-02-21,34,26633
1910-02-22,55,37133
1910-02-23,59,33445
1910-02-24,22,14480
1910-02-25,44,34824
1910-02-26,21,37492
1910-02-27,56,24603
1910-02-28,46,26926
1910-03-01,50,24836
1910-03-02,46,35114
1910-03-03,60,25417
1910-03-04,57,37067
1910-03-05,66,37074
1910-03-06,46,31446
1910-03-07,46,26454
1910-03-08,39,37291
1910-03-09,61,34985
1910-03-10,17,14250
1910-03-11,44,37071
1910-03-12,68,38064
1910-03-13,56,36295
1910-03-14,41,26580
1910-03-15,69,37932
1910-03-16,72,34739
1910-03-17,28,35493
1910-03-18,31,37181
1910-03-19,40,38304
1910-03-20,61,35267
1910-03-21,56,27778
1910-03-22,42,38287
1910-03-23,33,34157
1910-03-24,51,36174
1910-03-25,46,35960
1910-03-26,44,41101
1910-03-27,69,30176
1910-03-28,80,28016
1910-03-29,59,28549
1910-03-30,70,33410
1910-03-31,68,37126
1910-04-01,62,36946
1910-04-02,63,38657
1910-04-03,68,27304
1910-04-04,45,26920
1910-04-05,76,37077
1910-04-06,45,34573
1910-04-07,48,38252
1910-04-08,44,36511
1910-04-09,54,37822
1910-04-10,61,26039
1910-04-11,47,27037
1910-04-12,39,37935
1910-04-13,53,37137
1910-04-14,19,14883
1910-04-15,83,34813
1910-04-16,26,37397
1910-04-17,59,36085
1910-04-18,36,26101
1910-04-19,34,27571
1910-04-20,26,33040
1910-04-21,62,38084
1910-04-22,71,37260
1910-04-23,67,36245
1910-04-24,27,33993
1910-04-25,58,27884
1910-04-26,67,31601
1910-04-27,42,36501
1910-04-28,15,14232
1910-04-29,53,35613
1910-04-30,59,36502
1910-05-01,33,34133
1910-05-02,52,25711
1910-05-03,46,26899
1910-05-04,80,33813
1910-05-05,38,26476
1910-05-06,68,25195
1910-05-07,61,34028
1910-05-08,75,36206
1910-05-09,65,22275
1910-05-10,33,34445
1910-05-11,37,33570
1910-05-12,76,26156
1910-05-13,41,37538
1910-05-14,43,31911
1910-05-15,28,26272
1910-05-16,38,24818
1910-05-17,32,25264
1910-05-18,41,35860
1910-05-19,50,32828
1910-05-20,43,35817
1910-05-21,92,34906
1910-05-22,46,35069
1910-05-23,35,25156
1910-05-24,43,37986
1910-05-25,35,35210
1910-05-26,30,14881
1910-05-27,51,35175
1910-05-28,48,33788
1910-05-29,90,37149
1910-05-30,40,24026
1910-05-31,72,26727
1910-06-01,61,34295
1910-06-02,43,34472
1910-06-03,40,35348
1910-06-04,64,35372
1910-06-05,70,36282
1910-06-06,59,36225
1910-06-07,42,26859
1910-06-08,45,32412
1910-06-09,29,13923
1910-06-10,38,35589
1910-06-11,59,34893
1910-06-12,61,35385
1910-06-13,26,26434
1910-06-14,56,37849
1910-06-15,49,34267
1910-06-16,46,24921
1910-06-17,73,36109
1910-06-18,47,37646
1910-06-19,39,24707
1910-06-20,43,24245
1910-06-21,36,27126
1910-06-22,66,33216
1910-06-23,39,36830
1910-06-24,47,35757
1910-06-25,37,38097
1910-06-26,63,37205
1910-06-27,30,36550
1910-06-28,38,38607
1910-06-29,88,35217
1910-06-30,30,35859
1910-07-01,43,37238
1910-07-02,53,36885
1910-07-03,66,23358
1910-07-04,38,25773
1910-07-05,49,34879
1910-07-06,42,34467
1910-07-07,51,26433
1910-07-08,70,35722
1910-07-09,65,37908
1910-07-10,132,26244
1910-07-11,49,26940
1910-07-12,32,38455
1910-07-13,35,34711
1910-07-14,52,27438
1910-07-15,36,26114
1910-07-16,38,40050
1910-07-17,89,25518
1910-07-18,31,26248
1910-07-19,48,26930
1910-07-20,26,23950
1910-07-21,50,26852
1910-07-22,65,24866
1910-07-23,47,37325
1910-07-24,41,25427
1910-07-25,41,25766
1910-07-26,35,27061
1910-07-27,31,36256
1910-07-28,8,12502
1910-07-29,42,24712
1910-07-30,45,37576
1910-07-31,60,24950
1910-08-01,49,26119
1910-08-02,42,27017
1910-08-03,21,26221
1910-08-04,98,23677
1910-08-05,66,27636
1910-08-06,42,36160
1910-08-07,87,26674
1910-08-08,48,30332
1910-08-09,87,23951
1910-08-10,65,23715
1910-08-11,68,26634
1910-08-12,34,24041
1910-08-13,54,38644
1910-08-14,63,26579
1910-08-15,47,25964
1910-08-16,45,27066
1910-08-17,59,22663
1910-08-18,37,26930
1910-08-19,72,24891
1910-08-20,41,38330
1910-08-21,67,27268
1910-08-22,36,26248
1910-08-23,39,27046
1910-08-24,74,22732
1910-08-25,36,12450
1910-08-26,90,25350
1910-08-27,74,27987
1910-08-28,52,26449
1910-08-29,49,25225
1910-08-30,85,25933
1910-08-31,69,24151
1910-09-01,45,25828
1910-09-02,36,25778
1910-09-03,47,27704
1910-09-04,81,26079
1910-09-05,35,27564
1910-09-06,49,25996
1910-09-07,32,23968
1910-09-08,29,27535
1910-09-09,55,25943
1910-09-10,35,25970
1910-09-11,28,24228
1910-09-12,45,28380
1910-09-13,68,28442
1910-09-14,47,24096
1910-09-15,50,27053
1910-09-16,29,27011
1910-09-17,40,27702
1910-09-18,74,23679
1910-09-19,45,26767
1910-09-20,43,26965
1910-09-21,66,24377
1910-09-22,45,25238
1910-09-23,76,27295
1910-09-24,48,27251
1910-09-25,91,24997
1910-09-26,34,26470
1910-09-27,46,26133
1910-09-28,29,23929
1910-09-29,62,26385
1910-09-30,57,25047
1910-10-01,37,27629
1910-10-02,70,20494
1910-10-03,47,27545
1910-10-04,45,27425
1910-10-05,67,26924
1910-10-06,98,22330
1910-10-07,40,23946
1910-10-08,39,37810
1910-10-09,79,26528
1910-10-10,34,26576
1910-10-11,43,26619
1910-10-12,46,33147
1910-10-13,27,9978
1910-10-14,50,25644
1910-10-15,33,36354
1910-10-16,64,34202
1910-10-17,64,26688
1910-10-18,53,25404
1910-10-19,59,33162
1910-10-20,44,24256
1910-10-21,89,34969
1910-10-22,41,37181
1910-10-23,57,24289
1910-10-24,43,26602
1910-10-25,65,25213
1910-10-26,69,36289
1910-10-27,47,35247
1910-10-28,37,35503
1910-10-29,57,37678
1910-10-30,62,37054
1910-10-31,1,1191
1910-11-01,36,27742
1910-11-02,26,24974
1910-11-03,55,25976
1910-11-04,56,34911
1910-11-05,59,35728
1910-11-06,39,34310
1910-11-07,47,26568
1910-11-08,59,26872
1910-11-09,75,35476
1910-11-10,33,34098
1910-11-11,64,34739
1910-11-12,47,37304
1910-11-13,55,36570
1910-11-14,37,25302
1910-11-15,49,23288
1910-11-16,39,34556
1910-11-17,44,36526
1910-11-18,38,36004
1910-11-19,57,38416
1910-11-20,64,24710
1910-11-21,44,25572
1910-11-22,67,25738
1910-11-23,39,37785
1910-11-24,118,34463
1910-11-25,32,35043
1910-11-26,57,36186
1910-11-27,94,24409
1910-11-28,72,26634
1910-11-29,77,25385
1910-11-30,81,36966
1910-12-01,43,32911
1910-12-02,55,36977
1910-12-03,38,37747
1910-12-04,58,32491
1910-12-05,47,38766
1910-12-06,45,33827
1910-12-07,62,37254
1910-12-08,46,32672
1910-12-09,33,34379
1910-12-10,40,36901
1910-12-11,50,33575
1910-12-12,39,38430
1910-12-13,43,36692
1910-12-14,49,35403
1910-12-15,65,32491
1910-12-16,85,35217
1910-12-17,59,36980
1910-12-18,51,35901
1910-12-19,42,26275
1910-12-20,44,33142
1910-12-21,51,38121
1910-12-22,0,626
1910-12-23,38,35411
1910-12-24,84,36903
1910-12-25,58,35668
1910-12-26,53,26201
1910-12-27,41,29004
1910-12-28,64,38832
1910-12-29,43,22268
1910-12-30,62,34052
1910-12-31,56,36802
1911-01-01,40,24132
1911-01-02,53,25525
1911-01-03,48,28557
1911-01-04,42,25986
1911-01-05,45,22887
1911-01-06,37,23655
1911-01-07,62,37348
1911-01-08,87,25253
1911-01-09,49,25775
1911-01-10,95,25072
1911-01-11,33,36030
1911-01-12,46,22032
1911-01-13,76,36061
1911-01-14,49,35056
1911-01-15,62,33224
1911-01-16,36,26814
1911-01-17,57,35649
1911-01-18,83,34711
1911-01-19,54,31825
1911-01-20,56,33550
1911-01-21,79,36587
1911-01-22,52,33341
1911-01-23,21,26453
1911-01-24,59,35754
1911-01-25,99,36366
1911-01-26,105,33554
1911-01-27,44,38563
1911-01-28,57,35648
1911-01-29,27,25665
1911-01-30,41,26277
1911-01-31,35,35488
1911-02-01,26,34995
1911-02-02,47,35304
1911-02-03,53,33861
1911-02-04,38,36264
1911-02-05,77,35817
1911-02-06,33,25015
1911-02-07,42,36892
1911-02-08,43,37210
1911-02-09,52,34916
1911-02-10,49,35523
1911-02-11,55,37516
1911-02-12,66,33852
1911-02-13,29,23613
1911-02-14,53,35406
1911-02-15,31,36571
1911-02-16,91,36061
1911-02-17,54,33832
1911-02-18,35,37395
1911-02-19,52,33462
1911-02-20,56,36992
1911-02-21,43,36750
1911-02-22,39,35341
1911-02-23,45,34943
1911-02-24,55,34310
1911-02-25,77,37640
1911-02-26,41,34583
1911-02-27,49,25712
1911-02-28,40,35025
1911-03-01,46,36902
1911-03-02,89,33455
1911-03-03,45,34701
1911-03-04,41,36823
1911-03-05,44,32717
1911-03-06,35,25849
1911-03-07,60,36392
1911-03-08,65,36652
1911-03-09,49,34351
1911-03-10,68,35930
1911-03-11,60,38188
1911-03-12,102,35791
1911-03-13,47,26353
1911-03-14,51,38203
1911-03-15,72,37393
1911-03-16,54,33919
1911-03-17,53,36699
1911-03-18,54,34599
1911-03-19,90,34158
1911-03-20,31,32092
1911-03-21,50,38380
1911-03-22,89,35919
1911-03-23,33,35872
1911-03-24,46,34888
1911-03-25,94,37657
1911-03-26,49,34336
1911-03-27,33,25461
1911-03-28,35,37555
1911-03-29,49,36701
1911-03-30,59,32717
1911-03-31,66,37462
1911-04-01,77,38425
1911-04-02,71,31455
1911-04-03,37,26496
1911-04-04,46,37520
1911-04-05,44,34526
1911-04-06,44,32467
1911-04-07,49,36027
1911-04-08,81,34834
1911-04-09,20,35649
1911-04-10,24,22054
1911-04-11,40,32661
1911-04-12,46,33459
1911-04-13,52,32531
1911-04-14,70,30703
1911-04-15,36,35042
1911-04-16,54,25231
1911-04-17,40,25345
1911-04-18,40,28157
1911-04-19,87,24638
1911-04-20,107,33228
1911-04-21,67,23598
1911-04-22,27,37116
1911-04-23,36,20921
1911-04-24,45,21955
1911-04-25,63,26065
1911-04-26,94,36642
1911-04-27,75,23313
1911-04-28,42,34699
1911-04-29,94,35481
1911-04-30,68,24345
1911-05-01,48,24950
1911-05-02,82,25907
1911-05-03,47,35024
1911-05-04,39,33253
1911-05-05,59,26523
1911-05-06,40,35920
1911-05-07,72,35373
1911-05-08,56,26169
1911-05-09,33,38151
1911-05-10,60,35229
1911-05-11,98,32314
1911-05-12,55,26539
1911-05-13,49,36107
1911-05-14,52,25809
1911-05-15,74,26862
1911-05-16,65,26405
1911-05-17,44,37938
1911-05-18,55,32734
1911-05-19,85,36004
1911-05-20,42,34470
1911-05-21,77,35934
1911-05-22,57,37333
1911-05-23,52,36682
1911-05-24,78,35872
1911-05-25,106,34112
1911-05-26,58,26475
1911-05-27,53,36808
1911-05-31,45,36837
1911-06-01,56,33495
1911-06-02,63,35787
1911-06-03,44,37628
1911-06-04,57,38402
1911-06-05,38,26267
1911-06-06,59,28729
1911-06-07,73,37059
1911-06-08,47,33614
1911-06-09,52,37002
1911-06-10,50,36991
1911-06-11,94,33783
1911-06-12,40,27208
1911-06-13,66,34425
1911-06-14,68,36999
1911-06-15,65,33714
1911-06-16,60,38666
1911-06-17,46,34941
1911-06-18,51,35566
1911-06-19,42,27531
1911-06-20,46,36619
1911-06-21,39,36026
1911-06-22,57,34926
1911-06-23,72,34701
1911-06-24,39,36764
1911-06-25,27,35000
1911-06-26,58,27333
1911-06-27,65,39343
1911-06-28,46,37978
1911-06-29,68,24396
1911-06-30,45,35719
1911-07-01,63,37327
1911-07-02,47,34878
1911-07-03,85,26989
1911-07-04,41,37906
1911-07-05,97,37030
1911-07-06,58,33413
1911-07-07,69,35746
1911-07-08,52,33712
1911-07-09,21,37298
1911-07-10,46,27267
1911-07-11,58,26681
1911-07-12,41,36641
1911-07-13,52,34773
1911-07-14,35,24955
1911-07-15,78,26334
1911-07-16,74,28112
1911-07-17,59,27609
1911-07-18,58,27213
1911-07-19,62,26442
1911-07-20,53,25632
1911-07-21,77,33684
1911-07-22,91,23161
1911-07-23,46,27558
1911-07-24,25,26319
1911-07-25,65,27341
1911-07-26,50,25931
1911-07-27,36,23362
1911-07-28,39,23932
1911-07-29,109,26771
1911-07-30,47,25813
1911-07-31,52,27888
1911-08-01,34,26458
1911-08-02,74,25697
1911-08-03,44,23438
1911-08-04,46,24161
1911-08-05,35,27364
1911-08-06,93,26037
1911-08-07,36,26938
1911-08-08,52,26115
1911-08-09,39,26592
1911-08-10,79,23382
1911-08-11,58,25810
1911-08-12,31,27221
1911-08-13,46,25989
1911-08-14,58,26840
1911-08-15,60,29003
1911-08-16,49,28545
1911-08-17,38,23826
1911-08-18,74,25030
1911-08-19,49,26559
1911-08-20,88,28077
1911-08-21,41,26400
1911-08-22,54,27344
1911-08-23,64,25457
1911-08-24,59,24322
1911-08-25,53,24978
1911-08-26,57,27139
1911-08-27,67,25135
1911-08-28,33,26695
1911-08-29,54,26735
1911-08-30,29,25909
1911-08-31,34,23586
1911-09-01,48,26247
1911-09-02,57,25710
1911-09-03,50,27257
1911-09-04,30,25753
1911-09-05,58,26762
1911-09-06,50,26076
1911-09-07,30,23574
1911-09-08,59,25286
1911-09-09,88,25208
1911-09-10,63,26223
1911-09-11,37,26828
1911-09-12,51,25607
1911-09-13,38,26187
1911-09-14,59,24456
1911-09-15,41,26233
1911-09-16,67,26239
1911-09-17,53,23487
1911-09-18,45,27408
1911-09-19,38,26955
1911-09-20,57,27210
1911-09-21,55,22692
1911-09-22,59,26883
1911-09-23,52,25874
1911-09-24,48,22588
1911-09-25,39,26796
1911-09-26,49,26954
1911-09-27,46,26182
1911-09-28,34,33346
1911-09-29,70,23956
1911-09-30,87,34568
1911-10-01,37,31205
1911-10-02,53,36352
1911-10-03,38,26178
1911-10-04,54,37353
1911-10-05,51,21281
1911-10-06,33,35651
1911-10-07,47,35018
1911-10-08,71,36250
1911-10-09,25,25228
1911-10-10,22,36381
1911-10-11,47,35155
1911-10-12,37,31819
1911-10-13,42,35816
1911-10-14,32,37534
1911-10-15,48,24750
1911-10-16,37,26744
1911-10-17,64,36764
1911-10-18,54,34126
1911-10-19,58,32618
1911-10-20,77,36210
1911-10-21,90,36064
1911-10-22,75,36127
1911-10-23,32,29601
1911-10-24,58,33592
1911-10-25,32,36121
1911-10-26,41,34613
1911-10-27,53,36147
1911-10-28,33,37043
1911-10-29,60,36854
1911-10-30,43,28298
1911-10-31,3,1078
1911-11-01,50,35079
1911-11-02,29,29360
1911-11-03,50,35578
1911-11-04,47,35728
1911-11-05,94,32550
1911-11-06,47,37344
1911-11-07,56,35562
1911-11-08,47,36634
1911-11-09,44,33444
1911-11-10,24,32407
1911-11-11,63,37752
1911-11-12,55,37471
1911-11-13,36,27298
1911-11-14,47,37431
1911-11-15,56,37231
1911-11-16,88,36857
1911-11-17,33,32973
1911-11-18,47,35535
1911-11-19,77,36140
1911-11-20,40,25220
1911-11-21,91,36015
1911-11-22,56,35365
1911-11-23,69,35415
1911-11-24,52,37937
1911-11-25,28,35245
1911-11-26,60,33098
1911-11-27,50,26162
1911-11-28,44,37664
1911-11-29,56,36698
1911-11-30,69,35516
1911-12-01,75,36411
1911-12-02,58,36558
1911-12-03,53,34990
1911-12-04,51,27654
1911-12-05,69,36592
1911-12-06,74,37610
1911-12-07,39,33593
1911-12-08,46,36028
1911-12-09,63,36709
1911-12-10,53,34207
1911-12-11,40,26818
1911-12-12,71,36782
1911-12-13,37,37553
1911-12-14,42,33896
1911-12-15,31,36741
1911-12-16,61,37836
1911-12-17,59,34807
1911-12-18,26,34263
1911-12-19,39,34795
1911-12-20,19,35914
1911-12-21,33,33987
1911-12-22,56,32599
1911-12-23,43,36301
1911-12-24,26,36410
1911-12-25,35,27004
1911-12-26,45,27781
1911-12-27,55,35281
1911-12-28,69,33583
1911-12-29,46,34669
1911-12-30,56,37691
1911-12-31,71,26877
1912-01-01,42,25698
1912-01-02,58,28097
1912-01-03,75,24939
1912-01-04,61,35775
1912-01-05,65,24321
1912-01-06,76,27786
1912-01-07,52,37929
1912-01-08,59,25272
1912-01-09,56,27064
1912-01-10,43,37181
1912-01-11,52,35180
1912-01-12,75,36784
1912-01-13,63,35346
1912-01-14,50,35751
1912-01-15,34,26452
1912-01-16,34,25573
1912-01-17,48,37473
1912-01-18,49,33781
1912-01-20,61,37423
1912-01-21,69,34863
1912-01-22,33,27331
1912-01-23,109,37363
1912-01-24,55,37280
1912-01-25,67,34693
1912-01-26,60,34910
1912-01-27,46,35226
1912-01-28,86,36887
1912-01-29,57,26895
1912-01-30,51,38258
1912-01-31,36,37550
1912-02-01,46,33030
1912-02-02,64,35458
1912-02-03,33,36410
1912-02-04,110,36063
1912-02-05,45,25286
1912-02-06,49,38363
1912-02-07,80,36575
1912-02-08,62,33769
1912-02-09,56,36978
1912-02-10,68,36129
1912-02-11,97,35329
1912-02-12,59,26556
1912-02-13,28,36897
1912-02-14,56,37151
1912-02-15,22,33921
1912-02-16,87,35721
1912-02-17,58,38262
1912-02-18,80,37247
1912-02-19,56,26550
1912-02-20,65,35933
1912-02-21,35,36575
1912-02-22,41,33738
1912-02-23,47,35162
1912-02-24,43,34700
1912-02-25,57,36779
1912-02-26,59,25453
1912-02-27,58,36767
1912-02-28,43,36202
1912-02-29,52,32875
1912-03-01,33,36056
1912-03-02,61,36387
1912-03-03,64,32337
1912-03-04,48,25527
1912-03-05,53,36034
1912-03-06,35,36262
1912-03-07,85,33657
1912-03-08,64,36126
1912-03-09,50,34733
1912-03-10,54,35205
1912-03-11,43,26022
1912-03-12,38,37896
1912-03-13,49,38100
1912-03-14,39,34596
1912-03-15,46,34348
1912-03-16,45,36412
1912-03-17,24,31459
1912-03-18,29,26169
1912-03-19,78,37464
1912-03-20,59,36549
1912-03-21,48,34961
1912-03-22,42,36113
1912-03-23,34,36880
1912-03-24,75,33540
1912-03-25,38,38133
1912-03-26,48,36620
1912-03-27,48,37129
1912-03-28,42,33759
1912-03-29,55,35713
1912-03-30,42,37244
1912-03-31,61,34211
1912-04-01,47,27556
1912-04-02,51,37029
1912-04-03,66,25812
1912-04-04,53,34362
1912-04-05,74,36248
1912-04-06,37,28994
1912-04-07,52,26641
1912-04-08,46,27319
1912-04-09,42,29079
1912-04-10,64,26133
1912-04-11,115,37432
1912-04-12,49,37509
1912-04-13,47,38754
1912-04-14,28,35353
1912-04-15,47,27595
1912-04-16,92,38148
1912-04-17,35,36075
1912-04-18,58,34353
1912-04-19,71,38146
1912-04-20,53,34741
1912-04-21,83,36058
1912-04-22,25,26996
1912-04-23,55,37964
1912-04-24,31,35431
1912-04-25,42,34681
1912-04-26,57,36860
1912-04-27,55,37262
1912-04-28,49,38259
1912-04-29,44,27001
1912-04-30,48,37597
1912-05-01,31,35160
1912-05-02,61,32399
1912-05-03,31,35154
1912-05-04,53,35147
1912-05-05,33,36729
1912-05-06,50,33974
1912-05-07,67,35616
1912-05-08,57,35787
1912-05-09,53,31723
1912-05-10,44,36561
1912-05-11,49,35765
1912-05-12,48,33917
1912-05-13,54,26411
1912-05-14,78,37110
1912-05-15,33,35741
1912-05-16,91,34896
1912-05-17,41,25534
1912-05-18,85,33751
1912-05-19,67,35990
1912-05-20,47,27245
1912-05-21,54,36351
1912-05-22,32,34685
1912-05-23,48,32958
1912-05-24,88,35243
1912-05-25,62,36814
1912-05-26,60,37177
1912-05-27,59,27364
1912-05-28,76,29837
1912-05-29,47,36222
1912-05-30,56,33325
1912-05-31,49,38330
1912-06-01,64,36600
1912-06-02,65,34825
1912-06-03,64,25617
1912-06-04,56,37547
1912-06-05,80,36295
1912-06-06,49,34011
1912-06-07,45,35921
1912-06-08,41,37279
1912-06-09,57,37897
1912-06-10,58,26324
1912-06-11,44,37751
1912-06-12,20,37045
1912-06-13,51,35253
1912-06-14,37,37382
1912-06-15,65,37175
1912-06-16,70,34230
1912-06-17,30,27240
1912-06-18,46,37614
1912-06-19,58,31758
1912-06-20,57,34373
1912-06-21,54,34658
1912-06-22,28,35594
1912-06-23,44,34561
1912-06-24,29,27025
1912-06-25,59,37513
1912-06-26,46,35872
1912-06-27,40,32955
1912-06-28,44,37725
1912-06-29,42,36778
1912-06-30,38,34767
1912-07-01,30,26025
1912-07-02,35,37108
1912-07-03,39,36860
1912-07-04,53,34159
1912-07-05,40,38203
1912-07-06,56,37133
1912-07-07,60,36264
1912-07-08,38,27074
1912-07-09,57,38000
1912-07-10,41,38191
1912-07-11,40,36213
1912-07-12,63,33809
1912-07-13,40,26762
1912-07-14,62,28183
1912-07-15,23,25949
1912-07-16,28,28326
1912-07-17,41,26224
1912-07-18,52,23635
1912-07-19,37,26840
1912-07-20,44,25950
1912-07-21,57,24980
1912-07-22,52,27255
1912-07-23,69,26789
1912-07-24,43,27058
1912-07-25,66,26214
1912-07-26,77,24318
1912-07-27,55,26887
1912-07-28,62,26171
1912-07-29,36,27631
1912-07-30,59,28531
1912-07-31,73,27457
1912-08-01,70,26985
1912-08-02,62,23551
1912-08-03,84,26022
1912-08-04,49,27577
1912-08-05,46,25791
1912-08-06,58,27346
1912-08-07,37,27080
1912-08-08,71,23598
1912-08-09,66,25552
1912-08-10,53,22984
1912-08-11,32,27913
1912-08-12,38,26827
1912-08-13,40,27333
1912-08-14,64,27304
1912-08-15,59,24845
1912-08-16,59,28213
1912-08-17,73,25688
1912-08-18,72,28167
1912-08-19,32,27593
1912-08-20,46,27281
1912-08-21,51,27752
1912-08-22,61,24621
1912-08-23,65,25782
1912-08-24,64,23200
1912-08-25,67,27935
1912-08-26,48,26835
1912-08-27,38,28338
1912-08-28,52,26331
1912-08-29,72,24094
1912-08-30,67,25941
1912-08-31,45,27346
1912-09-01,50,27614
